Student_ID,Degree_ID,Intake,Gender,Current_Year,Current_Semester,Previous_SGPA,Current_SGPA,Repeated_Courses,Next_SGPA,Predicted_Next_SGPA_RF,Predicted_Next_SGPA_NN,NN_Error,RF_Error,NN_Absolute_Error,GPA_Range
S1138,D001,39,Female,3,5,3.2882,3.0,0,3.036,3.1842946666666694,3.2201555,0.18415550000000014,-0.1482946666666693,0.18415550000000014,3.0 - 3.49
S1138,D001,39,Female,3,6,3.0,3.036,0,3.4125,3.101034333333327,3.0507467,-0.36175330000000017,0.3114656666666731,0.36175330000000017,3.0 - 3.49
S1138,D001,39,Female,4,7,3.036,3.4125,0,3.82,2.9971026666666725,3.1970289,-0.6229711,0.8228973333333274,0.6229711,3.5 - 4.0
S1139,D005,39,Female,1,2,2.2588,2.3812,2,2.0684,2.582777333333335,2.3553271,0.28692709999999977,-0.5143773333333348,0.28692709999999977,2.0 - 2.49
S1139,D005,39,Female,2,3,2.3812,2.0684,3,2.5625,2.54820766666667,2.3963192,-0.1661807999999998,0.01429233333333,0.1661807999999998,2.5 - 2.99
S1139,D005,39,Female,2,4,2.0684,2.5625,4,1.6929,2.411347666666669,2.4805877,0.7876877,-0.718447666666669,0.7876877,Below 2.0
S1139,D005,39,Female,3,5,2.5625,1.6929,7,2.7,2.133673666666666,2.4392927,-0.2607073,0.5663263333333344,0.2607073,2.5 - 2.99
S1139,D005,39,Female,3,6,1.6929,2.7,10,2.5417,2.3400096666666728,2.4764566,-0.06524339999999995,0.2016903333333273,0.06524339999999995,2.5 - 2.99
S1140,D001,41,Male,1,2,3.7471,3.8688,0,3.9625,3.858866469841269,3.7272289,-0.23527109999999984,0.1036335301587314,0.23527109999999984,3.5 - 4.0
S1152,D001,39,Male,1,2,3.4353,3.0375,0,2.8875,3.39221566666666,3.2686307,0.38113069999999993,-0.5047156666666597,0.38113069999999993,2.5 - 2.99
S1152,D001,39,Male,2,3,3.0375,2.8875,0,3.5353,2.9105153333333345,3.0564506,-0.4788494000000001,0.6247846666666654,0.4788494000000001,3.5 - 4.0
S1152,D001,39,Male,2,4,2.8875,3.5353,0,2.8417,3.226380000000002,3.2907085,0.44900850000000014,-0.3846800000000021,0.44900850000000014,2.5 - 2.99
S1152,D001,39,Male,3,5,3.5353,2.8417,0,3.32,3.393862666666661,3.320082,8.200000000035956e-05,-0.073862666666661,8.200000000035956e-05,3.0 - 3.49
S1152,D001,39,Male,3,6,2.8417,3.32,0,3.2875,3.1380666666666666,3.140281,-0.1472190000000002,0.1494333333333335,0.1472190000000002,3.0 - 3.49
S1159,D001,41,Male,1,2,2.3824,2.6188,0,1.7125,2.7507479999999984,2.5239146,0.8114146,-1.0382479999999985,0.8114146,Below 2.0
S1159,D001,41,Male,2,3,2.6188,1.7125,1,2.7,2.1018480000000026,2.481346,-0.21865400000000035,0.5981519999999976,0.21865400000000035,2.5 - 2.99
S1163,D005,41,Male,1,2,3.3765,3.65,0,3.5,3.527176916666663,3.4709184,-0.02908160000000004,-0.0271769166666628,0.02908160000000004,3.5 - 4.0
S1163,D005,41,Male,2,3,3.65,3.5,0,3.4938,3.389015333333348,3.5902216,0.09642160000000022,0.1047846666666521,0.09642160000000022,3.0 - 3.49
S1173,D005,41,Female,1,2,3.5235,3.25,0,3.2632,3.4142016666666715,3.4045732,0.1413732000000003,-0.1510016666666715,0.1413732000000003,3.0 - 3.49
S1180,D002,41,Male,1,2,3.7588,3.85,0,3.8375,3.689670000000001,3.7257073,-0.11179270000000008,0.147829999999999,0.11179270000000008,3.5 - 4.0
S1180,D002,41,Male,2,3,3.85,3.8375,0,3.3294,3.821596199999999,3.8229952,0.4935951999999997,-0.4921961999999991,0.4935951999999997,3.0 - 3.49
S1184,D001,40,Male,1,2,2.7353,2.1062,1,1.9125,2.491788666666665,2.460902,0.5484019999999998,-0.5792886666666655,0.5484019999999998,Below 2.0
S1184,D001,40,Male,2,3,2.1062,1.9125,3,2.1941,2.2412923333333343,2.2508173,0.05671729999999986,-0.0471923333333341,0.05671729999999986,2.0 - 2.49
S1184,D001,40,Male,2,4,1.9125,2.1941,5,2.825,2.042689333333332,2.29996,-0.5250400000000002,0.7823106666666684,0.5250400000000002,2.5 - 2.99
S1190,D002,40,Male,1,2,3.1118,2.7938,0,2.9,2.894799333333331,2.9942667,0.09426669999999993,0.0052006666666688,0.09426669999999993,2.5 - 2.99
S1190,D002,40,Male,2,3,2.7938,2.9,0,3.4706,2.703559666666665,2.930002,-0.5405980000000001,0.7670403333333353,0.5405980000000001,3.0 - 3.49
S1190,D002,40,Male,2,4,2.9,3.4706,0,3.3083,3.178977000000002,3.2597654,-0.04853459999999998,0.129322999999998,0.04853459999999998,3.0 - 3.49
S1190,D002,40,Male,3,5,3.4706,3.3083,0,2.8731,3.4021133333333284,3.4480722,0.5749721999999999,-0.5290133333333285,0.5749721999999999,2.5 - 2.99
S1195,D001,41,Male,1,2,2.2706,2.1625,0,2.0375,2.340012333333343,2.384005,0.34650500000000006,-0.3025123333333428,0.34650500000000006,2.0 - 2.49
S1212,D003,39,Male,1,2,3.2882,3.0167,0,2.7733,3.364282000000001,3.1679184,0.39461840000000015,-0.5909820000000017,0.39461840000000015,2.5 - 2.99
S1212,D003,39,Male,2,3,3.0167,2.7733,0,3.2235,2.793183000000004,2.9875417,-0.23595830000000007,0.430316999999996,0.23595830000000007,3.0 - 3.49
S1212,D003,39,Male,2,4,2.7733,3.2235,0,2.808,3.0276253333333294,3.0991035,0.2911035000000002,-0.2196253333333295,0.2911035000000002,2.5 - 2.99
S1212,D003,39,Male,3,5,3.2235,2.808,0,3.3043,3.2421706666666714,3.1304655,-0.1738344999999999,0.0621293333333285,0.1738344999999999,3.0 - 3.49
S1212,D003,39,Male,3,6,2.808,3.3043,0,3.2571,3.030395333333335,3.1227806,-0.13431939999999987,0.2267046666666647,0.13431939999999987,3.0 - 3.49
S1212,D003,39,Male,4,7,3.3043,3.2571,0,3.0,3.0602655555555565,3.262428,0.2624279999999999,-0.0602655555555564,0.2624279999999999,3.0 - 3.49
S1226,D005,41,Male,1,2,3.5529,3.0312,0,2.9789,3.2382333333333397,3.3485396,0.3696396000000002,-0.2593333333333394,0.3696396000000002,2.5 - 2.99
S1233,D004,41,Male,1,2,3.2846,3.1588,0,3.56,3.2065626666666702,3.2122147,-0.34778529999999996,0.3534373333333298,0.34778529999999996,3.5 - 4.0
S1242,D005,39,Male,1,2,2.7882,2.6625,0,2.6579,2.559941333333332,2.7132556,0.05535559999999995,0.0979586666666683,0.05535559999999995,2.5 - 2.99
S1242,D005,39,Male,2,3,2.6625,2.6579,0,2.5312,2.6878776666666666,2.7431393,0.21193930000000005,-0.1566776666666665,0.21193930000000005,2.5 - 2.99
S1242,D005,39,Male,2,4,2.6579,2.5312,0,3.15,2.5785126666666605,2.743589,-0.40641099999999986,0.5714873333333395,0.40641099999999986,3.0 - 3.49
S1242,D005,39,Male,3,5,2.5312,3.15,1,2.0,2.8952528333333296,2.9102929,0.9102929,-0.8952528333333296,0.9102929,2.0 - 2.49
S1242,D005,39,Male,3,6,3.15,2.0,2,2.9583,3.0500443333333247,2.7569592,-0.2013408000000001,-0.0917443333333247,0.2013408000000001,2.5 - 2.99
S1242,D005,39,Male,4,7,2.0,2.9583,3,2.62,2.556733000000003,2.7164323,0.09643230000000003,0.063266999999997,0.09643230000000003,2.5 - 2.99
S1250,D001,41,Male,1,2,3.6353,3.2562,0,3.2125,3.5243083333333343,3.4794042,0.2669041999999999,-0.3118083333333343,0.2669041999999999,3.0 - 3.49
S1251,D001,39,Male,1,2,3.4765,3.7562,0,3.4125,3.4868599999999983,3.5609527,0.1484527,-0.0743599999999982,0.1484527,3.0 - 3.49
S1251,D001,39,Male,2,3,3.7562,3.4125,0,3.6647,3.5983540000000054,3.6079438,-0.0567561999999997,0.0663459999999944,0.0567561999999997,3.5 - 4.0
S1251,D001,39,Male,2,4,3.4125,3.6647,0,3.3917,3.5617129999999984,3.5069726,0.11527259999999995,-0.1700129999999982,0.11527259999999995,3.0 - 3.49
S1251,D001,39,Male,3,5,3.6647,3.3917,0,3.712,3.531789000000002,3.5556414,-0.15635860000000035,0.1802109999999981,0.15635860000000035,3.5 - 4.0
S1251,D001,39,Male,3,6,3.3917,3.712,0,3.5875,3.441164,3.5288446,-0.05865539999999969,0.1463360000000002,0.05865539999999969,3.5 - 4.0
S1251,D001,39,Male,4,7,3.712,3.5875,0,3.72,3.8582039999999993,3.6181366,-0.10186340000000005,-0.1382039999999991,0.10186340000000005,3.5 - 4.0
S1262,D005,40,Male,1,2,3.9647,3.8688,0,3.7368,3.888351143386243,3.8297646,0.09296459999999973,-0.1515511433862433,0.09296459999999973,3.5 - 4.0
S1262,D005,40,Male,2,3,3.8688,3.7368,0,3.875,3.793784972222224,3.7924454,-0.08255459999999992,0.0812150277777763,0.08255459999999992,3.5 - 4.0
S1262,D005,40,Male,2,4,3.7368,3.875,0,3.9571,3.748715766666665,3.7402842,-0.2168158,0.208384233333335,0.2168158,3.5 - 4.0
S1262,D005,40,Male,3,5,3.875,3.9571,0,4.0,3.908460888888888,3.8682153,-0.13178469999999987,0.0915391111111123,0.13178469999999987,3.5 - 4.0
S1275,D005,39,Female,1,2,3.3471,3.3688,0,3.4842,3.2393236666666585,3.3347757,-0.14942430000000018,0.2448763333333414,0.14942430000000018,3.0 - 3.49
S1275,D005,39,Female,2,3,3.3688,3.4842,0,3.5562,3.387999333333327,3.4385717,-0.11762830000000024,0.1682006666666731,0.11762830000000024,3.5 - 4.0
S1275,D005,39,Female,2,4,3.4842,3.5562,0,3.3143,3.547062666666668,3.4950602,0.18076020000000037,-0.2327626666666682,0.18076020000000037,3.0 - 3.49
S1275,D005,39,Female,3,5,3.5562,3.3143,0,3.7,3.2985242499999896,3.4848764,-0.21512360000000008,0.4014757500000105,0.21512360000000008,3.5 - 4.0
S1275,D005,39,Female,3,6,3.3143,3.7,0,3.5292,3.5114213333333417,3.4916494,-0.03755059999999988,0.0177786666666581,0.03755059999999988,3.5 - 4.0
S1278,D001,41,Male,1,2,2.6,2.7812,0,2.4875,2.613040666666663,2.6878493,0.20034930000000006,-0.1255406666666632,0.20034930000000006,2.0 - 2.49
S1278,D001,41,Male,2,3,2.7812,2.4875,0,2.5353,2.6872963333333253,2.71263,0.17733,-0.1519963333333254,0.17733,2.5 - 2.99
S1280,D002,41,Male,1,2,4.0,3.8625,0,3.875,3.966954606481477,3.8441818,-0.03081820000000013,-0.0919546064814769,0.03081820000000013,3.5 - 4.0
S1280,D002,41,Male,2,3,3.8625,3.875,0,4.0,3.913431999999999,3.8418381,-0.15816190000000008,0.086568000000001,0.15816190000000008,3.5 - 4.0
S1298,D003,41,Male,1,2,2.8941,3.05,0,2.9267,2.8672826666666715,2.9856298,0.05892980000000003,0.0594173333333283,0.05892980000000003,2.5 - 2.99
S1298,D003,41,Male,2,3,3.05,2.9267,0,2.9765,3.1132813333333345,3.0844376,0.10793759999999963,-0.1367813333333343,0.10793759999999963,2.5 - 2.99
S1305,D004,41,Male,1,2,2.7154,3.1765,0,2.9467,2.9638910000000105,2.9746401,0.027940099999999912,-0.0171910000000106,0.027940099999999912,2.5 - 2.99
S1305,D004,41,Male,2,3,3.1765,2.9467,0,3.1091,3.123723999999997,3.1604776,0.05137759999999991,-0.0146239999999973,0.05137759999999991,3.0 - 3.49
S1307,D004,41,Male,1,2,3.6385,3.6824,0,3.5667,3.6456002555555513,3.6087286,0.04202860000000008,-0.0789002555555513,0.04202860000000008,3.5 - 4.0
S1312,D003,40,Female,1,2,3.9,3.7556,0,3.7667,3.8729142944444463,3.7623086,-0.004391400000000267,-0.1062142944444461,0.004391400000000267,3.5 - 4.0
S1312,D003,40,Female,2,3,3.7556,3.7667,0,3.8647,3.7163440000000074,3.7567525,-0.10794749999999986,0.1483559999999935,0.10794749999999986,3.5 - 4.0
S1312,D003,40,Female,2,4,3.7667,3.8647,0,3.92,3.7468037380952257,3.750282,-0.16971800000000004,0.1731962619047742,0.16971800000000004,3.5 - 4.0
S1317,D001,41,Male,1,2,3.7118,4.0,0,3.8875,3.809030999999994,3.7651317,-0.12236830000000021,0.0784690000000063,0.12236830000000021,3.5 - 4.0
S1320,D003,39,Male,1,2,2.8294,3.0278,0,3.7267,2.7127063333333266,2.9421449,-0.7845551,1.0139936666666736,0.7845551,3.5 - 4.0
S1320,D003,39,Male,2,3,3.0278,3.7267,0,3.5235,3.338991666666665,3.4157789,-0.10772110000000001,0.1845083333333343,0.10772110000000001,3.5 - 4.0
S1320,D003,39,Male,2,4,3.7267,3.5235,0,3.176,3.7291539999999994,3.5895638,0.4135637999999999,-0.5531539999999984,0.4135637999999999,3.0 - 3.49
S1320,D003,39,Male,3,5,3.5235,3.176,1,3.2783,3.4236496666666625,3.3144925,0.03619249999999985,-0.1453496666666622,0.03619249999999985,3.0 - 3.49
S1320,D003,39,Male,3,6,3.176,3.2783,2,3.4333,3.2874086666666704,3.1661708,-0.26712919999999984,0.1458913333333296,0.26712919999999984,3.0 - 3.49
S1325,D002,39,Male,1,2,3.6941,3.5688,0,3.575,3.504779333333336,3.5992243,0.024224299999999754,0.0702206666666644,0.024224299999999754,3.5 - 4.0
S1325,D002,39,Male,2,3,3.5688,3.575,0,3.4353,3.562849904761902,3.5811424,0.14584240000000026,-0.1275499047619024,0.14584240000000026,3.0 - 3.49
S1325,D002,39,Male,2,4,3.575,3.4353,0,3.5333,3.6008086666666608,3.4814913,-0.05180870000000004,-0.0675086666666606,0.05180870000000004,3.5 - 4.0
S1325,D002,39,Male,3,5,3.4353,3.5333,0,3.6577,3.306517527777776,3.5184956,-0.13920440000000012,0.3511824722222245,0.13920440000000012,3.5 - 4.0
S1325,D002,39,Male,3,6,3.5333,3.6577,0,3.5111,3.5792086666666654,3.5638726,0.05277259999999995,-0.0681086666666654,0.05277259999999995,3.5 - 4.0
S1335,D003,41,Male,1,2,4.0,3.95,0,4.0,3.9191872755170767,3.875069,-0.12493100000000013,0.0808127244829233,0.12493100000000013,3.5 - 4.0
S1340,D002,40,Male,1,2,3.6059,3.2875,0,3.45,3.613766000000006,3.472101,0.022100999999999704,-0.1637660000000056,0.022100999999999704,3.0 - 3.49
S1340,D002,40,Male,2,3,3.2875,3.45,0,2.8176,3.4360590000000046,3.3877912,0.5701912,-0.6184590000000045,0.5701912,2.5 - 2.99
S1340,D002,40,Male,2,4,3.45,2.8176,0,3.5833,3.151290000000005,3.258268,-0.32503199999999977,0.4320099999999951,0.32503199999999977,3.5 - 4.0
S1340,D002,40,Male,3,5,2.8176,3.5833,0,3.5192,3.083341999999994,3.2689888,-0.2502112000000003,0.4358580000000063,0.2502112000000003,3.5 - 4.0
S1351,D001,40,Male,1,2,3.3765,3.6562,0,3.75,3.5815653333333284,3.4735625,-0.2764375000000001,0.1684346666666716,0.2764375000000001,3.5 - 4.0
S1351,D001,40,Male,2,3,3.6562,3.75,0,3.9647,3.6408955277777735,3.7020087,-0.2626913000000002,0.3238044722222266,0.2626913000000002,3.5 - 4.0
S1351,D001,40,Male,2,4,3.75,3.9647,0,3.6167,3.758647333333334,3.7814224,0.16472240000000005,-0.1419473333333343,0.16472240000000005,3.5 - 4.0
S1372,D001,41,Female,1,2,4.0,4.0,0,3.875,3.948061353245698,3.892586,0.0175860000000001,-0.073061353245698,0.0175860000000001,3.5 - 4.0
S1373,D003,40,Male,1,2,3.5235,3.0889,0,3.2333,3.5723033333333234,3.3469684,0.11366840000000034,-0.3390033333333235,0.11366840000000034,3.0 - 3.49
S1373,D003,40,Male,2,3,3.0889,3.2333,0,3.3412,3.2595273333333337,3.2155218,-0.1256782000000003,0.0816726666666665,0.1256782000000003,3.0 - 3.49
S1373,D003,40,Male,2,4,3.2333,3.3412,0,3.132,3.3554806666666672,3.3024714,0.17047139999999983,-0.2234806666666671,0.17047139999999983,3.0 - 3.49
S1373,D003,40,Male,3,5,3.3412,3.132,0,3.0478,3.2299096666666687,3.3066587,0.2588586999999998,-0.1821096666666686,0.2588586999999998,3.0 - 3.49
S1374,D004,41,Male,1,2,3.1308,3.5294,0,3.4533,3.241456000000001,3.2883523,-0.16494769999999992,0.2118439999999988,0.16494769999999992,3.0 - 3.49
S1374,D004,41,Male,2,3,3.5294,3.4533,0,3.4818,3.561672000000004,3.507003,0.02520300000000031,-0.0798720000000043,0.02520300000000031,3.0 - 3.49
S1380,D001,39,Female,1,2,4.0,3.8875,0,3.75,3.9756068293650815,3.852633,0.10263299999999997,-0.2256068293650823,0.10263299999999997,3.5 - 4.0
S1380,D001,39,Female,2,3,3.8875,3.75,0,3.9176,3.7763724166666695,3.8054228,-0.11217720000000009,0.1412275833333307,0.11217720000000009,3.5 - 4.0
S1380,D001,39,Female,2,4,3.75,3.9176,0,3.8917,3.609360815873013,3.7631185,-0.12858150000000013,0.2823391841269869,0.12858150000000013,3.5 - 4.0
S1380,D001,39,Female,3,5,3.9176,3.8917,0,3.852,3.844639266666665,3.85687,0.00486999999999993,0.0073607333333347,0.00486999999999993,3.5 - 4.0
S1380,D001,39,Female,3,6,3.8917,3.852,0,3.875,3.84684311111111,3.775204,-0.099796,0.0281568888888901,0.099796,3.5 - 4.0
S1380,D001,39,Female,4,7,3.852,3.875,0,4.0,3.828822064814815,3.781851,-0.21814899999999993,0.1711779351851849,0.21814899999999993,3.5 - 4.0
S1398,D002,41,Female,1,2,3.6765,3.7125,0,3.6125,3.477981947619052,3.6372852,0.024785200000000174,0.1345180523809479,0.024785200000000174,3.5 - 4.0
S1398,D002,41,Female,2,3,3.7125,3.6125,0,3.7412,3.4846379999999924,3.6720126,-0.06918740000000012,0.2565620000000077,0.06918740000000012,3.5 - 4.0
S1399,D004,41,Female,1,2,3.8846,3.9118,0,3.92,3.844779,3.8077018,-0.11229820000000013,0.0752210000000004,0.11229820000000013,3.5 - 4.0
S1399,D004,41,Female,2,3,3.9118,3.92,0,3.7364,3.854413366666665,3.878095,0.1416949999999999,-0.1180133666666649,0.1416949999999999,3.5 - 4.0
S1406,D001,41,Male,1,2,3.5529,3.0625,0,3.8,3.2106353333333417,3.3588045,-0.44119549999999963,0.5893646666666581,0.44119549999999963,3.5 - 4.0
S1406,D001,41,Male,2,3,3.0625,3.8,0,3.8471,3.217624000000004,3.4659722,-0.38112780000000024,0.6294759999999968,0.38112780000000024,3.5 - 4.0
S1413,D005,41,Male,1,2,3.3588,3.6125,0,2.9632,3.51136933333333,3.4451382,0.4819382000000001,-0.54816933333333,0.4819382000000001,2.5 - 2.99
S1413,D005,41,Male,2,3,3.6125,2.9632,0,3.3625,3.319638333333337,3.4023333,0.03983330000000018,0.042861666666663,0.03983330000000018,3.0 - 3.49
S1415,D001,39,Male,1,2,3.1059,4.0,0,3.4625,3.4168713333333405,3.5189085,0.056408500000000306,0.0456286666666594,0.056408500000000306,3.0 - 3.49
S1415,D001,39,Male,2,3,4.0,3.4625,0,3.7824,3.5735246666666627,3.744667,-0.037732999999999794,0.2088753333333373,0.037732999999999794,3.5 - 4.0
S1415,D001,39,Male,2,4,3.4625,3.7824,0,3.6167,3.6915710000000064,3.5750754,-0.04162460000000001,-0.0748710000000065,0.04162460000000001,3.5 - 4.0
S1415,D001,39,Male,3,5,3.7824,3.6167,0,3.66,3.571870666666667,3.688244,0.028243999999999936,0.0881293333333332,0.028243999999999936,3.5 - 4.0
S1415,D001,39,Male,3,6,3.6167,3.66,0,3.7125,3.7450043333333256,3.597852,-0.11464799999999986,-0.0325043333333257,0.11464799999999986,3.5 - 4.0
S1415,D001,39,Male,4,7,3.66,3.7125,0,4.0,3.8007408333333297,3.6288545,-0.3711454999999999,0.1992591666666703,0.3711454999999999,3.5 - 4.0
S1433,D004,41,Male,1,2,3.2308,2.7941,0,3.1867,3.1417873333333364,3.070667,-0.11603300000000027,0.0449126666666637,0.11603300000000027,3.0 - 3.49
S1461,D001,40,Female,1,2,3.6647,3.925,0,3.4625,3.7184206666666615,3.712055,0.24955499999999997,-0.2559206666666616,0.24955499999999997,3.0 - 3.49
S1461,D001,40,Female,2,3,3.925,3.4625,0,3.4353,3.586792333333339,3.7081602,0.2728602000000002,-0.1514923333333393,0.2728602000000002,3.0 - 3.49
S1461,D001,40,Female,2,4,3.4625,3.4353,0,3.8083,3.6007349999999967,3.4320714,-0.37622860000000014,0.2075650000000033,0.37622860000000014,3.5 - 4.0
S1461,D001,40,Female,3,5,3.4353,3.8083,0,3.624,3.408240666666664,3.639908,0.015908000000000033,0.2157593333333363,0.015908000000000033,3.5 - 4.0
S1467,D005,41,Male,1,2,4.0,3.9438,0,4.0,3.924256040174644,3.872927,-0.1270730000000002,0.0757439598253557,0.1270730000000002,3.5 - 4.0
S1467,D005,41,Male,2,3,3.9438,4.0,0,4.0,3.9183760309764297,3.9201128,-0.07988719999999994,0.0816239690235702,0.07988719999999994,3.5 - 4.0
S1478,D001,40,Male,1,2,3.9059,3.925,0,4.0,3.837928861111108,3.8225706,-0.17742939999999985,0.162071138888892,0.17742939999999985,3.5 - 4.0
S1478,D001,40,Male,2,3,3.925,4.0,0,3.4882,3.8294236666666537,3.912532,0.42433200000000015,-0.3412236666666537,0.42433200000000015,3.0 - 3.49
S1478,D001,40,Male,2,4,4.0,3.4882,0,3.75,3.775855666666661,3.7006624,-0.04933759999999987,-0.0258556666666605,0.04933759999999987,3.5 - 4.0
S1486,D004,41,Female,1,2,3.8769,3.7941,0,3.8067,3.83221061111112,3.764153,-0.042547000000000335,-0.02551061111112,0.042547000000000335,3.5 - 4.0
S1486,D004,41,Female,2,3,3.7941,3.8067,0,4.0,3.621015999999994,3.788067,-0.21193300000000015,0.3789840000000057,0.21193300000000015,3.5 - 4.0
S1489,D002,41,Female,1,2,3.6647,3.7188,0,3.525,3.5303823333333413,3.634168,0.10916799999999993,-0.0053823333333413,0.10916799999999993,3.5 - 4.0
S1489,D002,41,Female,2,3,3.7188,3.525,0,3.8824,3.7998689999999935,3.637427,-0.24497299999999989,0.0825310000000065,0.24497299999999989,3.5 - 4.0
S1494,D002,41,Male,1,2,3.2941,2.6062,0,3.25,3.258281999999991,3.0628746,-0.18712540000000022,-0.008281999999991,0.18712540000000022,3.0 - 3.49
S1497,D002,41,Male,1,2,3.1706,3.5875,0,3.05,3.532977666666661,3.334439,0.28443900000000033,-0.4829776666666614,0.28443900000000033,3.0 - 3.49
S1497,D002,41,Male,2,3,3.5875,3.05,0,3.3941,3.3235820000000027,3.4049432,0.010843200000000053,0.0705179999999972,0.010843200000000053,3.0 - 3.49
S1507,D001,40,Male,1,2,3.1059,3.0062,0,2.9125,3.285070999999997,3.0635576,0.15105760000000013,-0.3725709999999971,0.15105760000000013,2.5 - 2.99
S1507,D001,40,Male,2,3,3.0062,2.9125,0,3.1353,2.9339290000000022,3.0511782,-0.08412180000000014,0.2013709999999977,0.08412180000000014,3.0 - 3.49
S1507,D001,40,Male,2,4,2.9125,3.1353,0,2.9917,3.0690278333333283,3.1083462,0.11664620000000037,-0.0773278333333284,0.11664620000000037,2.5 - 2.99
S1525,D002,39,Male,1,2,3.8471,3.9375,0,3.4375,3.7581285476190383,3.8003685,0.3628684999999998,-0.3206285476190382,0.3628684999999998,3.0 - 3.49
S1525,D002,39,Male,2,3,3.9375,3.4375,0,3.5882,3.637458000000008,3.7067113,0.11851129999999976,-0.0492580000000075,0.11851129999999976,3.5 - 4.0
S1525,D002,39,Male,2,4,3.4375,3.5882,0,3.75,3.3842700000000043,3.4882586,-0.2617414,0.3657299999999956,0.2617414,3.5 - 4.0
S1525,D002,39,Male,3,5,3.5882,3.75,0,3.9115,3.733491183333332,3.6725075,-0.23899250000000016,0.1780088166666686,0.23899250000000016,3.5 - 4.0
S1525,D002,39,Male,3,6,3.75,3.9115,0,3.7444,3.6335408666666655,3.7485945,0.004194499999999657,0.1108591333333337,0.004194499999999657,3.5 - 4.0
S1525,D002,39,Male,4,7,3.9115,3.7444,0,3.88,3.6865288333333344,3.7622921,-0.11770790000000009,0.1934711666666655,0.11770790000000009,3.5 - 4.0
S1532,D003,39,Male,1,2,3.4118,3.65,0,2.9133,3.4876659999999955,3.489779,0.576479,-0.5743659999999955,0.576479,2.5 - 2.99
S1532,D003,39,Male,2,3,3.65,2.9133,0,3.5176,3.3960746666666703,3.4131224,-0.10447760000000006,0.1215253333333294,0.10447760000000006,3.5 - 4.0
S1532,D003,39,Male,2,4,2.9133,3.5176,0,3.352,3.307846666666674,3.2871878,-0.06481219999999999,0.0441533333333259,0.06481219999999999,3.0 - 3.49
S1532,D003,39,Male,3,5,3.5176,3.352,0,3.4435,3.3188629999999995,3.4825642,0.039064200000000326,0.1246370000000003,0.039064200000000326,3.0 - 3.49
S1532,D003,39,Male,3,6,3.352,3.4435,0,3.2048,3.4160020000000038,3.3852074,0.1804074,-0.2112020000000032,0.1804074,3.0 - 3.49
S1533,D003,41,Male,1,2,3.3294,3.4167,0,3.4667,3.417037166666674,3.3454025,-0.12129749999999984,0.0496628333333259,0.12129749999999984,3.0 - 3.49
S1536,D002,40,Female,1,2,3.2529,3.275,0,2.9875,3.375747000000004,3.2436836,0.25618359999999996,-0.3882470000000038,0.25618359999999996,2.5 - 2.99
S1536,D002,40,Female,2,3,3.275,2.9875,0,3.3882,3.1994066666666687,3.2222738,-0.1659261999999999,0.1887933333333311,0.1659261999999999,3.0 - 3.49
S1536,D002,40,Female,2,4,2.9875,3.3882,0,3.5,3.242665666666664,3.2406762,-0.2593238000000002,0.2573343333333362,0.2593238000000002,3.5 - 4.0
S1536,D002,40,Female,3,5,3.3882,3.5,0,3.0846,3.450283333333332,3.4865286,0.4019286000000002,-0.3656833333333318,0.4019286000000002,3.0 - 3.49
S1549,D003,40,Male,1,2,3.5176,3.5,0,3.24,3.803793666666656,3.4848316,0.24483159999999993,-0.5637936666666556,0.24483159999999993,3.0 - 3.49
S1549,D003,40,Male,2,3,3.5,3.24,0,3.4176,3.527478333333334,3.408769,-0.008831000000000255,-0.1098783333333339,0.008831000000000255,3.0 - 3.49
S1549,D003,40,Male,2,4,3.24,3.4176,0,3.204,3.4185953333333337,3.3365898,0.13258979999999987,-0.2145953333333334,0.13258979999999987,3.0 - 3.49
S1549,D003,40,Male,3,5,3.4176,3.204,0,3.5348,3.2458660000000044,3.3791816,-0.15561840000000027,0.2889339999999958,0.15561840000000027,3.5 - 4.0
S1556,D005,40,Male,1,2,3.7941,4.0,0,3.9526,3.8105496507936505,3.8018942,-0.1507057999999999,0.1420503492063494,0.1507057999999999,3.5 - 4.0
S1556,D005,40,Male,2,3,4.0,3.9526,0,4.0,3.966211287037035,3.925927,-0.07407299999999983,0.033788712962965,0.07407299999999983,3.5 - 4.0
S1556,D005,40,Male,2,4,3.9526,4.0,0,3.9571,3.907277638095241,3.884878,-0.07222200000000001,0.0498223619047588,0.07222200000000001,3.5 - 4.0
S1556,D005,40,Male,3,5,4.0,3.9571,0,4.0,3.953203988888889,3.9201083,-0.07989170000000012,0.0467960111111112,0.07989170000000012,3.5 - 4.0
S1564,D001,41,Female,1,2,3.3235,2.9188,0,3.1125,3.072242333333329,3.1620362,0.04953620000000036,0.0402576666666707,0.04953620000000036,3.0 - 3.49
S1566,D004,41,Female,1,2,2.9,2.8529,0,2.5133,2.848457,2.873093,0.3597929999999998,-0.3351569999999997,0.3597929999999998,2.5 - 2.99
S1566,D004,41,Female,2,3,2.8529,2.5133,0,2.9273,2.624319333333325,2.7637315,-0.16356849999999978,0.3029806666666745,0.16356849999999978,2.5 - 2.99
S1570,D005,40,Female,1,2,3.7588,3.875,0,3.7947,3.7220919206349232,3.7348943,-0.05980570000000007,0.0726080793650769,0.05980570000000007,3.5 - 4.0
