Student_ID,Degree_ID,Intake,Gender,Current_Year,Current_Semester,Previous_SGPA,Current_SGPA,Repeated_Courses,Next_SGPA
S2353,D001,41,Male,1,2,2.3941,2.425,0,2.175
S2353,D001,41,Male,2,3,2.425,2.175,1,2.3706
S2354,D002,41,Male,1,2,3.5412,3.6375,0,3.4875
S2354,D002,41,Male,2,3,3.6375,3.4875,0,3.3471
S2355,D003,41,Male,1,2,2.6294,2.5056,0,2.76
S2357,D004,40,Female,1,2,2.7538,2.5353,2,3.02
S2357,D004,40,Female,2,3,2.5353,3.02,3,2.8636
S2357,D004,40,Female,2,4,3.02,2.8636,4,2.7842
S2357,D004,40,Female,3,5,2.8636,2.7842,5,2.8952
S2358,D001,41,Male,1,2,3.8824,3.9438,0,3.875
S2358,D001,41,Male,2,3,3.9438,3.875,0,4.0
S2359,D005,40,Male,1,2,3.5,3.5062,0,3.9684
S2359,D005,40,Male,2,3,3.5062,3.9684,0,3.5938
S2359,D005,40,Male,2,4,3.9684,3.5938,0,3.6071
S2361,D004,40,Male,1,2,3.4154,3.6059,0,3.4267
S2361,D004,40,Male,2,3,3.6059,3.4267,0,3.3818
S2361,D004,40,Male,2,4,3.4267,3.3818,0,3.6895
S2364,D005,40,Female,1,2,2.9353,2.6875,1,2.8368
S2364,D005,40,Female,2,3,2.6875,2.8368,2,2.4938
S2364,D005,40,Female,2,4,2.8368,2.4938,3,2.6857
S2367,D004,41,Male,1,2,3.4769,3.2353,0,3.3667
S2367,D004,41,Male,2,3,3.2353,3.3667,0,3.4
S2368,D001,40,Male,1,2,3.7706,3.2438,0,3.7875
S2368,D001,40,Male,2,3,3.2438,3.7875,0,3.3588
S2368,D001,40,Male,2,4,3.7875,3.3588,0,3.6917
S2368,D001,40,Male,3,5,3.3588,3.6917,0,3.392
S2370,D002,41,Female,1,2,3.9,3.7812,0,4.0
S2370,D002,41,Female,2,3,3.7812,4.0,0,4.0
S2371,D003,41,Male,1,2,3.9118,3.9333,0,3.7333
S2371,D003,41,Male,2,3,3.9333,3.7333,0,3.8471
S2372,D003,41,Female,1,2,2.9059,3.3722,0,3.4467
S2373,D002,40,Male,1,2,3.7235,3.8812,0,3.5375
S2373,D002,40,Male,2,3,3.8812,3.5375,0,4.0
S2373,D002,40,Male,2,4,3.5375,4.0,0,3.1083
S2373,D002,40,Male,3,5,4.0,3.1083,0,3.5346
S2374,D001,39,Male,1,2,1.6706,2.0938,6,1.725
S2374,D001,39,Male,2,3,2.0938,1.725,12,2.4118
S2374,D001,39,Male,2,4,1.725,2.4118,18,1.9667
S2374,D001,39,Male,3,5,2.4118,1.9667,24,2.64
S2374,D001,39,Male,3,6,1.9667,2.64,30,2.7
S2374,D001,39,Male,4,7,2.64,2.7,36,3.12
S2376,D004,39,Male,1,2,3.6308,3.7294,0,3.74
S2376,D004,39,Male,2,3,3.7294,3.74,0,3.4455
S2376,D004,39,Male,2,4,3.74,3.4455,0,3.6895
S2376,D004,39,Male,3,5,3.4455,3.6895,0,3.5524
S2376,D004,39,Male,3,6,3.6895,3.5524,0,3.8231
S2377,D002,39,Female,1,2,3.8294,3.8,0,3.7125
S2377,D002,39,Female,2,3,3.8,3.7125,0,3.8412
S2377,D002,39,Female,2,4,3.7125,3.8412,0,3.7
S2377,D002,39,Female,3,5,3.8412,3.7,0,3.4808
S2377,D002,39,Female,3,6,3.7,3.4808,0,3.7556
S2377,D002,39,Female,4,7,3.4808,3.7556,0,4.0
S2378,D005,41,Female,1,2,3.1294,3.7312,0,3.3474
S2380,D002,41,Male,1,2,3.3353,3.5938,0,3.0
S2381,D004,39,Female,1,2,3.7923,3.5824,0,3.4667
S2381,D004,39,Female,2,3,3.5824,3.4667,0,3.7636
S2381,D004,39,Female,2,4,3.4667,3.7636,0,3.5526
S2381,D004,39,Female,3,5,3.7636,3.5526,0,3.6857
S2381,D004,39,Female,3,6,3.5526,3.6857,0,3.4923
S2381,D004,39,Female,4,7,3.6857,3.4923,0,3.7
S2382,D002,40,Male,1,2,3.2471,3.2562,0,3.25
S2382,D002,40,Male,2,3,3.2562,3.25,0,3.6059
S2382,D002,40,Male,2,4,3.25,3.6059,0,3.3667
S2382,D002,40,Male,3,5,3.6059,3.3667,0,3.1731
S2383,D005,41,Male,1,2,2.9294,3.0938,0,2.7105
S2384,D001,41,Male,1,2,3.6765,3.7562,0,3.6
S2385,D004,40,Female,1,2,3.1846,3.4294,0,2.8533
S2385,D004,40,Female,2,3,3.4294,2.8533,0,3.2273
S2385,D004,40,Female,2,4,2.8533,3.2273,0,3.0053
S2388,D002,40,Male,1,2,3.5118,3.3375,0,3.4125
S2388,D002,40,Male,2,3,3.3375,3.4125,0,3.7
S2388,D002,40,Male,2,4,3.4125,3.7,0,3.45
S2388,D002,40,Male,3,5,3.7,3.45,0,3.1615
S2392,D001,40,Male,1,2,3.5647,3.15,0,3.825
S2392,D001,40,Male,2,3,3.15,3.825,0,3.4
S2392,D001,40,Male,2,4,3.825,3.4,0,3.475
S2395,D004,41,Male,1,2,3.7769,3.1353,0,3.8067
S2395,D004,41,Male,2,3,3.1353,3.8067,0,3.6818
S2396,D004,40,Male,1,2,4.0,3.5824,0,3.2933
S2396,D004,40,Male,2,3,3.5824,3.2933,0,3.5818
S2396,D004,40,Male,2,4,3.2933,3.5818,0,3.2579
S2397,D004,41,Male,1,2,3.9769,3.6882,0,3.5533
S2397,D004,41,Male,2,3,3.6882,3.5533,0,3.2455
S2400,D002,41,Male,1,2,3.6588,3.5438,0,3.0
S2401,D002,41,Female,1,2,3.2176,3.5062,0,3.175
S2402,D005,41,Male,1,2,4.0,3.8125,0,3.8421
S2402,D005,41,Male,2,3,3.8125,3.8421,0,4.0
S2403,D003,41,Male,1,2,3.5529,3.5778,0,3.52
S2404,D005,40,Male,1,2,3.3706,3.8,0,3.4316
S2404,D005,40,Male,2,3,3.8,3.4316,0,3.4312
S2404,D005,40,Male,2,4,3.4316,3.4312,0,3.6714
S2404,D005,40,Male,3,5,3.4312,3.6714,0,4.0
S2405,D005,40,Female,1,2,3.5647,3.475,0,3.8579
S2405,D005,40,Female,2,3,3.475,3.8579,0,3.475
S2405,D005,40,Female,2,4,3.8579,3.475,0,3.7214
S2405,D005,40,Female,3,5,3.475,3.7214,0,4.0
S2406,D004,40,Male,1,2,3.3615,3.4824,0,3.2867
S2406,D004,40,Male,2,3,3.4824,3.2867,0,3.2182
S2406,D004,40,Male,2,4,3.2867,3.2182,0,2.9684
S2407,D003,40,Male,1,2,3.8353,3.7333,0,3.8667
S2407,D003,40,Male,2,3,3.7333,3.8667,0,4.0
S2407,D003,40,Male,2,4,3.8667,4.0,0,3.808
S2407,D003,40,Male,3,5,4.0,3.808,0,3.7652
S2408,D001,40,Male,1,2,3.1706,3.1438,0,3.7125
S2408,D001,40,Male,2,3,3.1438,3.7125,0,3.6353
S2408,D001,40,Male,2,4,3.7125,3.6353,0,3.0333
S2408,D001,40,Male,3,5,3.6353,3.0333,0,3.264
S2411,D003,40,Male,1,2,2.7353,3.1333,0,2.7533
S2411,D003,40,Male,2,3,3.1333,2.7533,0,3.2647
S2411,D003,40,Male,2,4,2.7533,3.2647,0,2.908
S2411,D003,40,Male,3,5,3.2647,2.908,0,3.1261
S2412,D002,41,Female,1,2,2.4471,2.0875,4,2.7
S2412,D002,41,Female,2,3,2.0875,2.7,7,2.3824
S2414,D005,41,Female,1,2,2.6529,1.6312,1,2.7421
S2415,D002,40,Male,1,2,3.5941,3.6,0,3.7875
S2415,D002,40,Male,2,3,3.6,3.7875,0,3.8588
S2415,D002,40,Male,2,4,3.7875,3.8588,0,3.7333
S2416,D001,40,Male,1,2,3.7765,3.9625,0,3.875
S2416,D001,40,Male,2,3,3.9625,3.875,0,3.8765
S2416,D001,40,Male,2,4,3.875,3.8765,0,3.8667
S2416,D001,40,Male,3,5,3.8765,3.8667,0,3.808
S2417,D005,39,Female,1,2,4.0,4.0,0,3.8421
S2417,D005,39,Female,2,3,4.0,3.8421,0,4.0
S2417,D005,39,Female,2,4,3.8421,4.0,0,3.9
S2417,D005,39,Female,3,5,4.0,3.9,0,4.0
S2417,D005,39,Female,3,6,3.9,4.0,0,3.9625
S2417,D005,39,Female,4,7,4.0,3.9625,0,3.76
S2419,D004,41,Male,1,2,2.3769,1.9765,1,2.9067
S2420,D005,39,Female,1,2,3.4412,3.775,0,3.2947
S2420,D005,39,Female,2,3,3.775,3.2947,0,3.3062
S2420,D005,39,Female,2,4,3.2947,3.3062,0,3.4429
S2420,D005,39,Female,3,5,3.3062,3.4429,0,3.0
S2420,D005,39,Female,3,6,3.4429,3.0,0,3.3792
S2421,D002,41,Female,1,2,2.2471,2.7062,0,2.8375
S2421,D002,41,Female,2,3,2.7062,2.8375,0,2.8235
S2423,D004,39,Female,1,2,2.8615,3.0118,0,3.7067
S2423,D004,39,Female,2,3,3.0118,3.7067,0,3.0182
S2423,D004,39,Female,2,4,3.7067,3.0182,0,3.6316
S2423,D004,39,Female,3,5,3.0182,3.6316,0,3.8333
S2423,D004,39,Female,3,6,3.6316,3.8333,0,3.3462
S2426,D001,41,Female,1,2,3.7059,3.575,0,3.325
S2426,D001,41,Female,2,3,3.575,3.325,0,3.4941
S2428,D004,40,Male,1,2,3.6154,3.7529,0,3.8467
S2428,D004,40,Male,2,3,3.7529,3.8467,0,3.6909
S2428,D004,40,Male,2,4,3.8467,3.6909,0,3.7053
S2428,D004,40,Male,3,5,3.6909,3.7053,0,3.5619
S2429,D004,41,Female,1,2,3.9769,3.2118,0,3.56
S2430,D005,40,Male,1,2,3.2,3.875,0,3.7632
S2430,D005,40,Male,2,3,3.875,3.7632,0,3.7875
S2430,D005,40,Male,2,4,3.7632,3.7875,0,4.0
S2430,D005,40,Male,3,5,3.7875,4.0,0,4.0
S2431,D003,41,Male,1,2,3.2882,3.3444,0,3.3933
S2433,D005,41,Male,1,2,3.6235,3.075,0,3.5895
S2434,D005,40,Female,1,2,2.9647,3.3125,0,2.9579
S2434,D005,40,Female,2,3,3.3125,2.9579,0,3.55
S2434,D005,40,Female,2,4,2.9579,3.55,0,3.2571
S2437,D001,39,Male,1,2,2.6529,2.7375,0,3.0
S2437,D001,39,Male,2,3,2.7375,3.0,0,3.2588
S2437,D001,39,Male,2,4,3.0,3.2588,0,3.0917
S2437,D001,39,Male,3,5,3.2588,3.0917,0,3.48
S2437,D001,39,Male,3,6,3.0917,3.48,0,3.0125
S2437,D001,39,Male,4,7,3.48,3.0125,0,3.42
S2439,D005,39,Female,1,2,3.9118,3.9125,0,4.0
S2439,D005,39,Female,2,3,3.9125,4.0,0,4.0
S2439,D005,39,Female,2,4,4.0,4.0,0,3.5929
S2439,D005,39,Female,3,5,4.0,3.5929,0,4.0
S2439,D005,39,Female,3,6,3.5929,4.0,0,4.0
S2440,D001,39,Male,1,2,2.5882,2.725,0,2.9875
S2440,D001,39,Male,2,3,2.725,2.9875,0,2.8294
S2440,D001,39,Male,2,4,2.9875,2.8294,0,3.1333
S2440,D001,39,Male,3,5,2.8294,3.1333,0,2.744
S2440,D001,39,Male,3,6,3.1333,2.744,0,2.3375
S2440,D001,39,Male,4,7,2.744,2.3375,0,2.6
S2442,D003,41,Male,1,2,2.9765,2.8056,0,3.1467
S2442,D003,41,Male,2,3,2.8056,3.1467,0,2.8765
S2444,D002,40,Male,1,2,3.8647,2.8562,0,3.5375
S2444,D002,40,Male,2,3,2.8562,3.5375,0,3.3353
S2444,D002,40,Male,2,4,3.5375,3.3353,0,3.5333
S2444,D002,40,Male,3,5,3.3353,3.5333,0,3.4846
S2446,D001,41,Female,1,2,3.6882,3.8438,0,3.8
S2447,D005,41,Male,1,2,3.7529,3.6688,0,3.5895
S2448,D001,41,Female,1,2,3.6,3.6938,0,3.55
S2449,D001,41,Male,1,2,3.4412,3.3938,0,3.4625
S2450,D005,39,Female,1,2,3.5882,3.8188,0,3.8632
S2450,D005,39,Female,2,3,3.8188,3.8632,0,3.9125
S2450,D005,39,Female,2,4,3.8632,3.9125,0,3.9
S2450,D005,39,Female,3,5,3.9125,3.9,0,4.0
S2450,D005,39,Female,3,6,3.9,4.0,0,3.6417
S2452,D003,39,Male,1,2,3.7706,3.5889,0,3.6733
S2452,D003,39,Male,2,3,3.5889,3.6733,0,3.6588
S2452,D003,39,Male,2,4,3.6733,3.6588,0,3.704
S2452,D003,39,Male,3,5,3.6588,3.704,0,3.5435
S2452,D003,39,Male,3,6,3.704,3.5435,0,3.3619
S2453,D004,41,Female,1,2,3.1231,3.1235,0,3.12
S2455,D005,40,Male,1,2,3.3471,3.3125,0,3.2526
S2455,D005,40,Male,2,3,3.3125,3.2526,0,3.4125
S2455,D005,40,Male,2,4,3.2526,3.4125,0,3.0286
S2455,D005,40,Male,3,5,3.4125,3.0286,0,4.0
S2456,D001,41,Female,1,2,3.7588,3.6375,0,3.7875
S2456,D001,41,Female,2,3,3.6375,3.7875,0,3.5
S2460,D002,40,Male,1,2,2.7,3.4938,0,3.05
S2460,D002,40,Male,2,3,3.4938,3.05,0,3.4882
S2460,D002,40,Male,2,4,3.05,3.4882,0,3.2
S2460,D002,40,Male,3,5,3.4882,3.2,0,3.1654
S2461,D001,41,Male,1,2,3.4412,3.9625,0,3.7125
S2462,D004,41,Female,1,2,3.5846,3.8412,0,3.4133
S2462,D004,41,Female,2,3,3.8412,3.4133,0,4.0
S2463,D004,41,Male,1,2,2.7308,2.8824,0,2.1133
S2464,D002,39,Female,1,2,3.3529,3.1812,0,3.55
S2464,D002,39,Female,2,3,3.1812,3.55,0,3.2765
S2464,D002,39,Female,2,4,3.55,3.2765,0,3.15
S2464,D002,39,Female,3,5,3.2765,3.15,0,3.35
S2464,D002,39,Female,3,6,3.15,3.35,0,3.4222
S2466,D002,41,Male,1,2,3.2059,3.225,0,3.4625
S2467,D005,39,Male,1,2,3.9471,4.0,0,3.9263
S2467,D005,39,Male,2,3,4.0,3.9263,0,4.0
S2467,D005,39,Male,2,4,3.9263,4.0,0,4.0
S2467,D005,39,Male,3,5,4.0,4.0,0,4.0
S2467,D005,39,Male,3,6,4.0,4.0,0,4.0
S2467,D005,39,Male,4,7,4.0,4.0,0,4.0
S2468,D002,40,Male,1,2,3.7588,3.9062,0,3.5375
S2468,D002,40,Male,2,3,3.9062,3.5375,0,3.2882
S2468,D002,40,Male,2,4,3.5375,3.2882,0,3.5167
S2469,D003,41,Male,1,2,3.7294,3.5222,0,3.8267
S2470,D002,41,Male,1,2,3.7,3.8375,0,3.7875
S2470,D002,41,Male,2,3,3.8375,3.7875,0,4.0
S2472,D004,40,Male,1,2,3.6462,3.4353,0,3.3867
S2472,D004,40,Male,2,3,3.4353,3.3867,0,3.0
S2472,D004,40,Male,2,4,3.3867,3.0,0,3.6842
S2473,D002,40,Female,1,2,2.3647,2.8688,0,3.4125
S2473,D002,40,Female,2,3,2.8688,3.4125,0,3.5176
S2473,D002,40,Female,2,4,3.4125,3.5176,0,3.125
S2475,D005,40,Male,1,2,3.8824,3.9125,0,3.8895
S2475,D005,40,Male,2,3,3.9125,3.8895,0,3.875
S2475,D005,40,Male,2,4,3.8895,3.875,0,3.8571
S2475,D005,40,Male,3,5,3.875,3.8571,0,4.0
S2476,D003,39,Male,1,2,3.8471,3.8056,0,3.8667
S2476,D003,39,Male,2,3,3.8056,3.8667,0,3.8235
S2476,D003,39,Male,2,4,3.8667,3.8235,0,3.672
S2476,D003,39,Male,3,5,3.8235,3.672,0,3.8348
S2476,D003,39,Male,3,6,3.672,3.8348,0,3.5381
S2476,D003,39,Male,4,7,3.8348,3.5381,0,3.82
S2477,D001,39,Male,1,2,3.3412,3.75,0,3.3625
S2477,D001,39,Male,2,3,3.75,3.3625,0,3.4941
S2477,D001,39,Male,2,4,3.3625,3.4941,0,3.8333
S2477,D001,39,Male,3,5,3.4941,3.8333,0,3.624
S2477,D001,39,Male,3,6,3.8333,3.624,0,3.7125
S2477,D001,39,Male,4,7,3.624,3.7125,0,4.0
S2479,D005,40,Male,1,2,3.8941,4.0,0,3.7158
S2479,D005,40,Male,2,3,4.0,3.7158,0,3.9625
S2479,D005,40,Male,2,4,3.7158,3.9625,0,3.9571
S2480,D002,41,Male,1,2,3.4471,3.7938,0,3.8375
S2481,D001,41,Male,1,2,2.4294,3.1188,2,2.875
S2482,D003,41,Male,1,2,3.4765,3.7611,0,3.0267
S2482,D003,41,Male,2,3,3.7611,3.0267,0,3.5412
S2483,D001,41,Male,1,2,3.4235,3.3688,0,3.0625
S2485,D001,40,Female,1,2,3.8647,3.925,0,4.0
S2485,D001,40,Female,2,3,3.925,4.0,0,3.9647
S2485,D001,40,Female,2,4,4.0,3.9647,0,3.95
S2487,D002,39,Female,1,2,3.6412,3.8312,0,3.875
S2487,D002,39,Female,2,3,3.8312,3.875,0,3.2471
S2487,D002,39,Female,2,4,3.875,3.2471,0,3.2833
S2487,D002,39,Female,3,5,3.2471,3.2833,0,3.5538
S2487,D002,39,Female,3,6,3.2833,3.5538,0,3.4889
S2488,D005,40,Male,1,2,2.5059,2.8625,0,2.7789
S2488,D005,40,Male,2,3,2.8625,2.7789,0,2.925
S2488,D005,40,Male,2,4,2.7789,2.925,0,2.65
S2488,D005,40,Male,3,5,2.925,2.65,0,3.3
S2489,D002,40,Male,1,2,3.2529,3.8875,0,3.625
S2489,D002,40,Male,2,3,3.8875,3.625,0,3.7882
S2489,D002,40,Male,2,4,3.625,3.7882,0,3.7167
S2490,D002,40,Male,1,2,3.5412,2.6688,1,3.4125
S2490,D002,40,Male,2,3,2.6688,3.4125,2,3.3294
S2490,D002,40,Male,2,4,3.4125,3.3294,3,3.225
S2490,D002,40,Male,3,5,3.3294,3.225,4,3.3269
S2491,D001,40,Female,1,2,4.0,3.9438,0,4.0
S2491,D001,40,Female,2,3,3.9438,4.0,0,3.9647
S2491,D001,40,Female,2,4,4.0,3.9647,0,4.0
S2491,D001,40,Female,3,5,3.9647,4.0,0,3.976
S2492,D004,40,Female,1,2,3.3846,3.5353,0,3.1867
S2492,D004,40,Female,2,3,3.5353,3.1867,0,3.8091
S2492,D004,40,Female,2,4,3.1867,3.8091,0,3.2947
S2493,D005,41,Female,1,2,2.6412,2.3938,0,2.4158
S2494,D003,41,Female,1,2,1.6588,2.3778,8,1.86
S2494,D003,41,Female,2,3,2.3778,1.86,12,1.7118
S2495,D001,40,Male,1,2,2.7471,3.425,0,3.1625
S2495,D001,40,Male,2,3,3.425,3.1625,1,3.3235
S2495,D001,40,Male,2,4,3.1625,3.3235,2,3.2
S2496,D005,41,Female,1,2,3.9176,3.7,0,3.8737
S2498,D002,40,Male,1,2,4.0,4.0,0,3.925
S2498,D002,40,Male,2,3,4.0,3.925,0,3.9176
S2498,D002,40,Male,2,4,3.925,3.9176,0,4.0
S2499,D002,40,Male,1,2,3.7,3.4625,0,3.4125
S2499,D002,40,Male,2,3,3.4625,3.4125,0,3.6824
S2499,D002,40,Male,2,4,3.4125,3.6824,0,3.65
S2500,D002,40,Female,1,2,3.4941,3.4125,0,3.65
S2500,D002,40,Female,2,3,3.4125,3.65,0,3.2941
S2500,D002,40,Female,2,4,3.65,3.2941,0,3.525
S2503,D005,41,Male,1,2,3.6647,3.8312,0,3.8105
S2504,D001,40,Female,1,2,3.0118,3.5,0,3.0375
S2504,D001,40,Female,2,3,3.5,3.0375,0,3.1941
S2504,D001,40,Female,2,4,3.0375,3.1941,0,3.4
S2505,D001,39,Male,1,2,3.5647,3.8312,0,4.0
S2505,D001,39,Male,2,3,3.8312,4.0,0,3.8824
S2505,D001,39,Male,2,4,4.0,3.8824,0,3.925
S2505,D001,39,Male,3,5,3.8824,3.925,0,3.92
S2505,D001,39,Male,3,6,3.925,3.92,0,3.875
S2505,D001,39,Male,4,7,3.92,3.875,0,3.58
S2506,D001,41,Male,1,2,3.3765,3.575,0,3.2875
S2508,D005,41,Female,1,2,3.4941,3.1062,0,2.7895
S2509,D001,41,Male,1,2,4.0,4.0,0,4.0
S2509,D001,41,Male,2,3,4.0,4.0,0,4.0
S2515,D002,39,Female,1,2,2.4,2.8312,2,2.925
S2515,D002,39,Female,2,3,2.8312,2.925,3,3.1176
S2515,D002,39,Female,2,4,2.925,3.1176,4,2.975
S2515,D002,39,Female,3,5,3.1176,2.975,5,2.7923
S2515,D002,39,Female,3,6,2.975,2.7923,6,2.8778
S2517,D003,41,Female,1,2,3.9824,4.0,0,3.92
S2518,D002,40,Male,1,2,4.0,4.0,0,4.0
S2518,D002,40,Male,2,3,4.0,4.0,0,4.0
S2518,D002,40,Male,2,4,4.0,4.0,0,4.0
S2519,D005,41,Male,1,2,3.9647,3.775,0,3.8579
S2521,D001,39,Male,1,2,3.1353,2.9375,0,3.25
S2521,D001,39,Male,2,3,2.9375,3.25,0,3.1412
S2521,D001,39,Male,2,4,3.25,3.1412,0,3.425
S2521,D001,39,Male,3,5,3.1412,3.425,0,2.76
S2521,D001,39,Male,3,6,3.425,2.76,0,3.4125
S2521,D001,39,Male,4,7,2.76,3.4125,0,2.98
S2522,D004,40,Male,1,2,3.9538,3.9471,0,3.94
S2522,D004,40,Male,2,3,3.9471,3.94,0,3.7273
S2522,D004,40,Male,2,4,3.94,3.7273,0,4.0
S2522,D004,40,Male,3,5,3.7273,4.0,0,4.0
S2523,D001,41,Male,1,2,3.4118,3.8125,0,3.5875
S2523,D001,41,Male,2,3,3.8125,3.5875,0,3.6059
S2524,D003,40,Male,1,2,3.5588,3.4111,0,3.6333
S2524,D003,40,Male,2,3,3.4111,3.6333,0,3.5412
S2524,D003,40,Male,2,4,3.6333,3.5412,0,3.536
S2525,D005,41,Male,1,2,3.2647,3.4438,0,3.1737
S2526,D004,40,Female,1,2,3.5615,3.8824,0,4.0
S2526,D004,40,Female,2,3,3.8824,4.0,0,3.6364
S2526,D004,40,Female,2,4,4.0,3.6364,0,3.8632
S2526,D004,40,Female,3,5,3.6364,3.8632,0,3.9714
S2527,D005,41,Male,1,2,3.9647,3.6812,0,3.5895
S2528,D001,41,Male,1,2,3.1529,2.8562,0,2.925
S2528,D001,41,Male,2,3,2.8562,2.925,1,3.3353
S2529,D003,41,Female,1,2,3.7529,2.9056,0,3.0
S2531,D004,40,Male,1,2,3.8692,3.8765,0,3.8
S2531,D004,40,Male,2,3,3.8765,3.8,0,3.7364
S2531,D004,40,Male,2,4,3.8,3.7364,0,3.7737
S2531,D004,40,Male,3,5,3.7364,3.7737,0,3.6667
S2534,D002,40,Male,1,2,3.5706,3.4625,0,3.5875
S2534,D002,40,Male,2,3,3.4625,3.5875,0,3.1294
S2534,D002,40,Male,2,4,3.5875,3.1294,0,3.45
S2537,D002,40,Male,1,2,3.8824,3.9812,0,3.9625
S2537,D002,40,Male,2,3,3.9812,3.9625,0,3.7235
S2537,D002,40,Male,2,4,3.9625,3.7235,0,3.8583
S2539,D001,41,Female,1,2,3.8647,3.775,0,3.8125
S2540,D001,40,Male,1,2,3.2294,3.1875,0,3.3375
S2540,D001,40,Male,2,3,3.1875,3.3375,0,3.6882
S2540,D001,40,Male,2,4,3.3375,3.6882,0,3.525
S2543,D001,41,Male,1,2,3.8412,3.4188,0,3.75
S2543,D001,41,Male,2,3,3.4188,3.75,0,3.4118
S2544,D005,41,Male,1,2,3.4471,2.9875,0,3.1158
S2545,D004,40,Female,1,2,2.8769,3.4824,0,2.78
S2545,D004,40,Female,2,3,3.4824,2.78,0,3.6364
S2545,D004,40,Female,2,4,2.78,3.6364,0,3.3316
S2545,D004,40,Female,3,5,3.6364,3.3316,0,2.8667
S2546,D005,41,Female,1,2,3.2529,3.15,0,3.3579
S2546,D005,41,Female,2,3,3.15,3.3579,0,3.3625
S2547,D005,40,Male,1,2,2.8824,3.1562,1,3.2
S2547,D005,40,Male,2,3,3.1562,3.2,2,3.2
S2547,D005,40,Male,2,4,3.2,3.2,3,3.1571
S2548,D002,41,Male,1,2,3.9471,3.9125,0,3.9625
S2549,D003,41,Male,1,2,4.0,3.6333,0,3.92
S2549,D003,41,Male,2,3,3.6333,3.92,0,3.8294
S2552,D005,41,Female,1,2,3.5588,3.6062,0,3.4526
S2552,D005,41,Female,2,3,3.6062,3.4526,0,3.2562
S2553,D001,40,Female,1,2,3.4941,3.1562,0,2.9125
S2553,D001,40,Female,2,3,3.1562,2.9125,0,3.5294
S2553,D001,40,Female,2,4,2.9125,3.5294,0,3.5583
S2553,D001,40,Female,3,5,3.5294,3.5583,0,3.368
S2556,D002,40,Male,1,2,3.9647,4.0,0,4.0
S2556,D002,40,Male,2,3,4.0,4.0,0,4.0
S2556,D002,40,Male,2,4,4.0,4.0,0,4.0
S2556,D002,40,Male,3,5,4.0,4.0,0,4.0
S2557,D002,41,Male,1,2,3.9647,4.0,0,3.8375
S2558,D004,39,Male,1,2,3.9308,4.0,0,4.0
S2558,D004,39,Male,2,3,4.0,4.0,0,3.9455
S2558,D004,39,Male,2,4,4.0,3.9455,0,4.0
S2558,D004,39,Male,3,5,3.9455,4.0,0,3.8905
S2558,D004,39,Male,3,6,4.0,3.8905,0,4.0
S2558,D004,39,Male,4,7,3.8905,4.0,0,4.0
S2559,D003,39,Male,1,2,3.6059,3.3167,0,3.5733
S2559,D003,39,Male,2,3,3.3167,3.5733,0,3.2588
S2559,D003,39,Male,2,4,3.5733,3.2588,0,3.22
S2559,D003,39,Male,3,5,3.2588,3.22,0,3.7696
S2559,D003,39,Male,3,6,3.22,3.7696,0,3.2524
S2560,D005,40,Female,1,2,3.5706,3.8125,0,3.5895
S2560,D005,40,Female,2,3,3.8125,3.5895,0,3.5812
S2560,D005,40,Female,2,4,3.5895,3.5812,0,3.7071
S2560,D005,40,Female,3,5,3.5812,3.7071,0,3.7
S2561,D005,39,Male,1,2,3.8412,3.625,0,3.6842
S2561,D005,39,Male,2,3,3.625,3.6842,0,3.725
S2561,D005,39,Male,2,4,3.6842,3.725,0,2.9143
S2561,D005,39,Male,3,5,3.725,2.9143,0,3.7
S2561,D005,39,Male,3,6,2.9143,3.7,0,3.1792
S2563,D005,41,Female,1,2,2.2706,2.7562,0,2.7211
S2563,D005,41,Female,2,3,2.7562,2.7211,0,3.1812
S2564,D001,40,Female,1,2,3.4,3.3875,0,2.9625
S2564,D001,40,Female,2,3,3.3875,2.9625,0,3.2412
S2564,D001,40,Female,2,4,2.9625,3.2412,0,3.475
S2564,D001,40,Female,3,5,3.2412,3.475,0,3.472
S2566,D002,41,Female,1,2,3.6765,3.6312,0,3.7875
S2567,D004,40,Male,1,2,2.7692,2.7412,0,2.0733
S2567,D004,40,Male,2,3,2.7412,2.0733,0,2.7545
S2567,D004,40,Male,2,4,2.0733,2.7545,0,2.9158
S2567,D004,40,Male,3,5,2.7545,2.9158,0,2.6952
S2568,D005,41,Female,1,2,2.8588,3.2875,0,2.8842
S2569,D001,41,Female,1,2,2.4353,2.3562,2,2.675
S2572,D002,41,Male,1,2,2.3059,1.8375,4,2.3
S2575,D005,41,Male,1,2,3.8235,3.7562,0,3.4684
S2575,D005,41,Male,2,3,3.7562,3.4684,0,3.7125
S2578,D002,41,Male,1,2,3.9471,3.6188,0,3.9125
S2579,D005,40,Male,1,2,2.7294,3.1375,0,2.7895
S2579,D005,40,Male,2,3,3.1375,2.7895,0,2.7875
S2579,D005,40,Male,2,4,2.7895,2.7875,0,2.5857
S2579,D005,40,Male,3,5,2.7875,2.5857,0,2.7
S2581,D002,40,Male,1,2,2.8118,3.2438,0,3.175
S2581,D002,40,Male,2,3,3.2438,3.175,0,3.4588
S2581,D002,40,Male,2,4,3.175,3.4588,0,2.9333
S2583,D004,39,Male,1,2,3.7692,3.9118,0,3.8667
S2583,D004,39,Male,2,3,3.9118,3.8667,0,3.8909
S2583,D004,39,Male,2,4,3.8667,3.8909,0,3.9053
